mz,intensity,rel.intensity,theo.mass,delta,rdb,comp,sample
637.4627,30416.5,0.87,637.4677,-5.04,1,C33 H68 O8 N P ,kd_pls_3
643.1502,3244.4,0.09,643.2568,-106.56,18.5,C36 H40 O7 N2 P ,kd_pls_3
643.485,4606.1,0.13,643.481,4.04,3.5,C35 H68 O6 N2 P ,kd_pls_3
643.6057,1868.1,0.05,643.6109,-5.25,0,C39 H81 O5 N ,kd_pls_3
643.8189,2077.1,0.06,,,,,kd_pls_3
645.5464,2604.7,0.07,645.5456,0.87,1,C37 H76 O5 N P ,kd_pls_3
646.5765,1843.6,0.05,646.5769,-0.36,4.5,C41 H76 O4 N ,kd_pls_3
646.6129,4331.3,0.12,646.6218,-8.95,-1,C38 H82 O5 N2 ,kd_pls_3
647.5582,4125.4,0.12,647.5569,1.32,0.5,C36 H75 O7 N2 ,kd_pls_3
648.6286,10287.4,0.29,648.6011,27.54,-1,C37 H80 O6 N2 ,kd_pls_3
649.6319,4301.4,0.12,649.6004,31.57,3,C41 H79 O4 N ,kd_pls_3
650.4751,4851.9,0.14,650.4755,-0.46,1.5,C34 H69 O8 N P ,kd_pls_3
650.6443,4783.5,0.14,650.6082,36.09,2.5,C41 H80 O4 N ,kd_pls_3
651.6478,2202,0.06,651.616,31.84,2,C41 H81 O4 N ,kd_pls_3
658.4414,31154.2,0.89,658.4442,-2.8,4.5,C35 H65 O8 N P ,kd_pls_3
658.4732,5238.8,0.15,658.4704,2.78,13,C42 H62 O4 N2 ,kd_pls_3
659.4446,8971.8,0.26,659.4418,2.77,13.5,C41 H59 O5 N2 ,kd_pls_3
660.556,6110.2,0.17,660.5562,-0.18,5.5,C41 H74 O5 N ,kd_pls_3
661.5593,2315.8,0.07,661.564,-4.71,5,C41 H75 O5 N ,kd_pls_3
662.4973,4389.6,0.13,662.499,-1.68,6.5,C39 H68 O7 N ,kd_pls_3
662.5714,39209.3,1.12,662.5718,-0.37,4.5,C41 H76 O5 N ,kd_pls_3
662.832,5381.4,0.15,,,,,kd_pls_3
663.4534,636951,18.19,663.4497,3.74,7.5,C37 H64 O6 N2 P ,kd_pls_3
663.5747,17855.8,0.51,663.5796,-4.93,4,C41 H77 O5 N ,kd_pls_3
664.4568,281616.5,8.04,664.4572,-0.41,11.5,C41 H62 O6 N ,kd_pls_3
664.5781,2682.7,0.08,664.5749,3.27,4,C40 H76 O5 N2 ,kd_pls_3
664.5871,3850.5,0.11,664.5875,-0.31,3.5,C41 H78 O5 N ,kd_pls_3
665.4601,54399.3,1.55,665.4567,3.32,11,C41 H64 O4 N P ,kd_pls_3
665.511,4598.9,0.13,665.5099,1.08,5.5,C38 H69 O7 N2 ,kd_pls_3
666.4632,5957.7,0.17,666.4646,-1.35,10.5,C41 H65 O4 N P ,kd_pls_3
666.4828,3700.3,0.11,666.4814,1.45,6,C37 H66 O8 N2 ,kd_pls_3
667.5268,28934.5,0.83,667.5256,1.24,4.5,C38 H71 O7 N2 ,kd_pls_3
668.5301,15430.2,0.44,668.5334,-3.31,4,C38 H72 O7 N2 ,kd_pls_3
668.5949,2333.2,0.07,668.6062,-11.26,2,C40 H80 O5 N2 ,kd_pls_3
669.334,3591.2,0.1,669.3323,1.66,22.5,C43 H45 O5 N2 ,kd_pls_3
669.5421,4506.8,0.13,669.5412,0.9,3.5,C38 H73 O7 N2 ,kd_pls_3
670.6103,7915.7,0.23,670.6218,-11.48,1,C40 H82 O5 N2 ,kd_pls_3
671.6138,3056.4,0.09,671.6058,7.91,1,C40 H81 O6 N ,kd_pls_3
672.626,3120.5,0.09,672.6375,-11.46,0,C40 H84 O5 N2 ,kd_pls_3
674.5114,11521,0.33,674.5119,-0.49,2.5,C37 H73 O7 N P ,kd_pls_3
675.5431,30681.2,0.88,675.5432,-0.09,6,C41 H73 O6 N ,kd_pls_3
676.5271,1924.4,0.05,676.5276,-0.44,1.5,C37 H75 O7 N P ,kd_pls_3
676.5464,12195.6,0.35,676.5428,3.6,5.5,C41 H75 O4 N P ,kd_pls_3
678.4784,3813.3,0.11,678.4814,-2.92,7,C38 H66 O8 N2 ,kd_pls_3
678.5065,907293.1,25.92,678.5068,-0.33,1.5,C36 H73 O8 N P ,kd_pls_3
679.5098,349043.7,9.97,679.5147,-4.81,1,C36 H74 O8 N P ,kd_pls_3
680.4228,4432.6,0.13,680.4184,4.47,17,C43 H56 O5 N2 ,kd_pls_3
680.4799,230036.8,6.57,680.4802,-0.27,10.5,C42 H67 O4 N P ,kd_pls_3
680.5131,58154.5,1.66,680.5123,0.86,10,C42 H68 O5 N2 ,kd_pls_3
681.4833,103826.6,2.97,681.4837,-0.46,10.5,C41 H65 O6 N2 ,kd_pls_3
681.5161,3985.2,0.11,681.5174,-1.32,5,C39 H71 O8 N ,kd_pls_3
681.8448,3730.8,0.11,,,,,kd_pls_3
682.179,4363.1,0.12,682.2564,-77.39,20.5,C39 H41 O8 N P ,kd_pls_3
682.4863,18564,0.53,682.4833,3.05,10,C41 H67 O4 N2 P ,kd_pls_3
682.5132,2130,0.06,682.5127,0.57,5,C38 H70 O8 N2 ,kd_pls_3
683.5008,4302.1,0.12,683.4994,1.42,9.5,C41 H67 O6 N2 ,kd_pls_3
684.5145,10987.7,0.31,684.5115,2.94,8.5,C42 H71 O4 N P ,kd_pls_3
685.4352,43820.9,1.25,685.434,1.18,10.5,C39 H62 O6 N2 P ,kd_pls_3
685.5178,3581.3,0.1,685.5193,-1.51,8,C42 H72 O4 N P ,kd_pls_3
686.4386,19192.4,0.55,686.4415,-2.94,14.5,C43 H60 O6 N ,kd_pls_3
687.4419,3821.5,0.11,687.4411,0.79,14,C43 H62 O4 N P ,kd_pls_3
688.4908,2633.2,0.08,688.4912,-0.35,3.5,C37 H71 O8 N P ,kd_pls_3
689.5588,43131.5,1.23,689.5589,-0.06,6,C42 H75 O6 N ,kd_pls_3
690.5065,12558.9,0.36,690.5068,-0.33,2.5,C37 H73 O8 N P ,kd_pls_3
690.5428,19239.8,0.55,690.5432,-0.4,1.5,C38 H77 O7 N P ,kd_pls_3
690.562,15588.2,0.45,690.5585,3.51,5.5,C42 H77 O4 N P ,kd_pls_3
691.4177,4589.3,0.13,691.4208,-3.01,9,C38 H62 O8 N P ,kd_pls_3
691.5461,6872.2,0.2,691.551,-4.92,1,C38 H78 O7 N P ,kd_pls_3
692.5223,16909.8,0.48,692.5225,-0.14,1.5,C37 H75 O8 N P ,kd_pls_3
692.5585,17237.4,0.49,692.5589,-0.33,0.5,C38 H79 O7 N P ,kd_pls_3
693.5619,6291,0.18,693.5667,-4.74,0,C38 H80 O7 N P ,kd_pls_3
694.4959,2574.7,0.07,694.4959,0.04,10.5,C43 H69 O4 N P ,kd_pls_3
697.3652,5178.1,0.15,697.3636,1.62,22.5,C45 H49 O5 N2 ,kd_pls_3
697.5252,7689.6,0.22,697.5276,-2.35,9,C43 H71 O6 N ,kd_pls_3
698.5118,4714.7,0.13,698.5119,-0.11,4.5,C39 H73 O7 N P ,kd_pls_3
700.4885,207474.5,5.93,700.4912,-2.63,4.5,C38 H71 O8 N P ,kd_pls_3
700.5272,16857.8,0.48,700.5276,-0.37,3.5,C39 H75 O7 N P ,kd_pls_3
701.1922,4105.5,0.12,701.2537,-61.5,24,C42 H40 O7 N P ,kd_pls_3
701.4092,9657.8,0.28,701.4078,1.46,15.5,C42 H58 O5 N2 P ,kd_pls_3
701.4918,73433.1,2.1,701.4888,3.03,13.5,C44 H65 O5 N2 ,kd_pls_3
701.526,2054.9,0.06,701.5252,0.8,12.5,C45 H69 O4 N2 ,kd_pls_3
701.5306,2319.1,0.07,701.5354,-4.81,3,C39 H76 O7 N P ,kd_pls_3
701.5589,152486.1,4.36,701.5589,0.02,7,C43 H75 O6 N ,kd_pls_3
701.8611,2214.8,0.06,,,,,kd_pls_3
702.4124,2257.6,0.06,702.4129,-0.49,10.5,C39 H61 O8 N P ,kd_pls_3
702.4949,12869.6,0.37,702.4943,0.66,4,C37 H71 O8 N2 P ,kd_pls_3
702.5063,4554.6,0.13,702.5068,-0.52,3.5,C38 H73 O8 N P ,kd_pls_3
702.5429,41077.4,1.17,702.5432,-0.29,2.5,C39 H77 O7 N P ,kd_pls_3
702.5622,62169.8,1.78,702.5585,3.71,6.5,C43 H77 O4 N P ,kd_pls_3
703.5457,13845.5,0.4,703.5408,4.87,11.5,C45 H71 O4 N2 ,kd_pls_3
703.5523,4805.8,0.14,703.5534,-1.15,11,C46 H73 O4 N ,kd_pls_3
703.5745,1957499.3,55.91,703.5745,-0.03,6,C43 H77 O6 N ,kd_pls_3
703.6042,6937.6,0.2,703.5983,5.81,5.5,C43 H79 O5 N2 ,kd_pls_3
704.5223,135243.4,3.86,704.5225,-0.18,2.5,C38 H75 O8 N P ,kd_pls_3
704.5484,2261.1,0.06,704.5487,-0.25,11,C45 H72 O4 N2 ,kd_pls_3
704.5586,28484.9,0.81,704.5589,-0.23,1.5,C39 H79 O7 N P ,kd_pls_3
704.578,829363.9,23.69,704.5741,3.89,5.5,C43 H79 O4 N P ,kd_pls_3
705.5241,25272.3,0.72,705.5201,3.95,11.5,C44 H69 O5 N2 ,kd_pls_3
705.5616,10203.1,0.29,705.5565,5.07,10.5,C45 H73 O4 N2 ,kd_pls_3
705.5814,156518.1,4.47,705.5819,-0.6,5,C43 H80 O4 N P ,kd_pls_3
705.5898,132765.8,3.79,705.5902,-0.42,5,C43 H79 O6 N ,kd_pls_3
706.5379,480082.7,13.71,706.5381,-0.21,1.5,C38 H77 O8 N P ,kd_pls_3
706.5743,9021.7,0.26,706.5745,-0.19,0.5,C39 H81 O7 N P ,kd_pls_3
706.5847,16698.4,0.48,706.5854,-0.79,5,C42 H78 O6 N2 ,kd_pls_3
706.5933,51711.8,1.48,706.5898,3.56,4.5,C43 H81 O4 N P ,kd_pls_3
707.5411,176796.7,5.05,707.546,-4.85,1,C38 H78 O8 N P ,kd_pls_3
707.5667,1833.3,0.05,707.5695,-2.71,5,C42 H77 O7 N ,kd_pls_3
707.5774,2743.2,0.08,707.5823,-4.94,0,C39 H82 O7 N P ,kd_pls_3
707.5966,9860.8,0.28,707.5976,-0.98,4,C43 H82 O4 N P ,kd_pls_3
708.5112,6066.3,0.17,708.5115,-0.34,10.5,C44 H71 O4 N P ,kd_pls_3
708.5443,28679.3,0.82,708.5436,0.71,10,C44 H72 O5 N2 ,kd_pls_3
708.5838,1857.7,0.05,708.58,3.8,9,C45 H76 O4 N2 ,kd_pls_3
709.5479,3017,0.09,709.5487,-0.85,5,C41 H75 O8 N ,kd_pls_3
709.5827,33535.3,0.96,709.5851,-2.45,4,C42 H79 O7 N ,kd_pls_3
710.5857,14480.5,0.41,710.5847,0.98,3.5,C42 H81 O5 N P ,kd_pls_3
711.5409,10441.8,0.3,711.5432,-2.31,9,C44 H73 O6 N ,kd_pls_3
711.5885,1844,0.05,711.5882,0.37,3.5,C41 H79 O7 N2 ,kd_pls_3
711.7716,1888,0.05,711.7099,61.65,0,C45 H93 O4 N ,kd_pls_3
712.5254,4081.1,0.12,712.5276,-2.2,4.5,C40 H75 O7 N P ,kd_pls_3
712.5454,6191.2,0.18,712.5428,2.53,8.5,C44 H75 O4 N P ,kd_pls_3
713.5498,1896.6,0.05,713.5506,-0.8,8,C44 H76 O4 N P ,kd_pls_3
714.5031,1829.9,0.05,714.5068,-3.69,4.5,C39 H73 O8 N P ,kd_pls_3
714.543,10165.2,0.29,714.5432,-0.21,3.5,C40 H77 O7 N P ,kd_pls_3
715.5441,2071.6,0.06,715.5408,3.25,12.5,C46 H71 O4 N2 ,kd_pls_3
716.4624,14974.5,0.43,716.465,-2.54,9.5,C41 H67 O7 N P ,kd_pls_3
716.5221,23492,0.67,716.5225,-0.4,3.5,C39 H75 O8 N P ,kd_pls_3
716.5586,126084.8,3.6,716.5589,-0.29,2.5,C40 H79 O7 N P ,kd_pls_3
717.4659,3188.3,0.09,717.4626,3.35,18.5,C47 H61 O4 N2 ,kd_pls_3
717.5242,3888.3,0.11,717.5201,4.08,12.5,C45 H69 O5 N2 ,kd_pls_3
717.5618,52088,1.49,717.5667,-4.92,2,C40 H80 O7 N P ,kd_pls_3
717.5902,31295.8,0.89,717.5902,0.01,6,C44 H79 O6 N ,kd_pls_3
718.5379,121766.5,3.48,718.5381,-0.22,2.5,C39 H77 O8 N P ,kd_pls_3
718.5743,270564.4,7.73,718.5745,-0.26,1.5,C40 H81 O7 N P ,kd_pls_3
718.5934,13223.7,0.38,718.5898,3.63,5.5,C44 H81 O4 N P ,kd_pls_3
719.5392,19127.7,0.55,719.5357,3.41,11.5,C45 H71 O5 N2 ,kd_pls_3
719.5774,116673,3.33,719.5823,-4.98,1,C40 H82 O7 N P ,kd_pls_3
719.597,2539.9,0.07,719.5976,-0.55,5,C44 H82 O4 N P ,kd_pls_3
720.5375,2084,0.06,720.5409,-3.39,6.5,C42 H74 O8 N ,kd_pls_3
720.5536,146195.9,4.18,720.5538,-0.17,1.5,C39 H79 O8 N P ,kd_pls_3
720.5734,18277.3,0.52,720.5773,-3.9,5.5,C43 H78 O7 N ,kd_pls_3
720.5805,21312.2,0.61,720.58,0.54,10,C46 H76 O4 N2 ,kd_pls_3
720.5898,67633.2,1.93,720.5902,-0.37,0.5,C40 H83 O7 N P ,kd_pls_3
720.874,3283.2,0.09,,,,,kd_pls_3
721.2083,2478.4,0.07,721.2588,-50.48,27,C45 H40 O6 N P ,kd_pls_3
721.5073,3631,0.1,721.5068,0.5,11.5,C44 H70 O4 N2 P ,kd_pls_3
721.5566,53215.5,1.52,721.5616,-5.05,1,C39 H80 O8 N P ,kd_pls_3
721.593,30753.1,0.88,721.598,-4.94,0,C40 H84 O7 N P ,kd_pls_3
722.5117,34760.1,0.99,722.5119,-0.25,6.5,C41 H73 O7 N P ,kd_pls_3
722.554,8877.9,0.25,722.5565,-2.54,5.5,C42 H76 O8 N ,kd_pls_3
722.5982,3561.5,0.1,722.5956,2.57,9,C46 H78 O4 N2 ,kd_pls_3
723.5146,13239.2,0.38,723.5095,5.09,15.5,C47 H67 O4 N2 ,kd_pls_3
723.5409,34334,0.98,723.5432,-2.37,10,C45 H73 O6 N ,kd_pls_3
723.5575,3281.5,0.09,723.5561,1.33,5,C42 H78 O6 N P ,kd_pls_3
723.997,2645.8,0.08,,,,,kd_pls_3
724.5274,269458,7.7,724.5276,-0.18,5.5,C41 H75 O7 N P ,kd_pls_3
724.544,12801.3,0.37,724.5428,1.18,9.5,C45 H75 O4 N P ,kd_pls_3
725.3966,5278.8,0.15,725.3949,1.72,22.5,C47 H53 O5 N2 ,kd_pls_3
725.5309,114174.8,3.26,725.5354,-4.54,5,C41 H76 O7 N P ,kd_pls_3
725.5566,454466.2,12.98,725.5589,-2.24,9,C45 H75 O6 N ,kd_pls_3
726.5041,25721.4,0.73,726.5068,-2.77,5.5,C40 H73 O8 N P ,kd_pls_3
726.543,69174,1.98,726.5432,-0.23,4.5,C41 H77 O7 N P ,kd_pls_3
726.5599,182037.5,5.2,726.5585,1.45,8.5,C45 H77 O4 N P ,kd_pls_3
726.8292,1864.8,0.05,726.7334,95.77,-0.5,C46 H96 O4 N ,kd_pls_3
727.5074,10073,0.29,727.5044,2.92,14.5,C46 H67 O5 N2 ,kd_pls_3
727.5463,27861.8,0.8,727.551,-4.73,4,C41 H78 O7 N P ,kd_pls_3
727.5633,33269,0.95,727.562,1.31,8.5,C44 H75 O6 N2 ,kd_pls_3
727.5719,34287.1,0.98,727.5745,-2.65,8,C45 H77 O6 N ,kd_pls_3
728.52,101381.7,2.9,728.5225,-2.52,4.5,C40 H75 O8 N P ,kd_pls_3
728.5586,34150.7,0.98,728.5589,-0.27,3.5,C41 H79 O7 N P ,kd_pls_3
728.5755,13670.2,0.39,728.5741,1.36,7.5,C45 H79 O4 N P ,kd_pls_3
729.5232,41400.3,1.18,729.5201,3.1,13.5,C46 H69 O5 N2 ,kd_pls_3
729.5615,10925.2,0.31,729.5565,5,12.5,C47 H73 O4 N2 ,kd_pls_3
729.5809,1949.6,0.06,729.5819,-1.06,7,C45 H80 O4 N P ,kd_pls_3
729.5902,75763.6,2.16,729.5902,0.03,7,C45 H79 O6 N ,kd_pls_3
730.538,397040.3,11.34,730.5381,-0.18,3.5,C40 H77 O8 N P ,kd_pls_3
730.5741,25361.4,0.72,730.5745,-0.39,2.5,C41 H81 O7 N P ,kd_pls_3
730.5935,33735.4,0.96,730.5898,3.77,6.5,C45 H81 O4 N P ,kd_pls_3
731.5412,159347.8,4.55,731.546,-4.71,3,C40 H78 O8 N P ,kd_pls_3
731.5642,2093.5,0.06,731.5612,2.97,7,C44 H78 O5 N P ,kd_pls_3
731.577,8526.6,0.24,731.5721,4.89,11.5,C47 H75 O4 N2 ,kd_pls_3
731.606,308113,8.8,731.6058,0.13,6,C45 H81 O6 N ,kd_pls_3
732.4919,1907.3,0.05,732.4963,-4.4,8.5,C42 H71 O7 N P ,kd_pls_3
732.5221,10144,0.29,732.5201,2.06,8,C42 H73 O6 N2 P ,kd_pls_3
732.5313,6540.2,0.19,732.5327,-1.4,7.5,C43 H75 O6 N P ,kd_pls_3
732.5387,9779.2,0.28,732.5409,-2.17,7.5,C43 H74 O8 N ,kd_pls_3
732.5534,2859157.5,81.67,732.5538,-0.36,2.5,C40 H79 O8 N P ,kd_pls_3
732.5737,5150,0.15,732.5773,-3.56,6.5,C44 H78 O7 N ,kd_pls_3
732.5889,25640.7,0.73,732.5902,-1.3,1.5,C41 H83 O7 N P ,kd_pls_3
732.609,134299.8,3.84,732.6054,3.53,5.5,C45 H83 O4 N P ,kd_pls_3
733.5285,2866.9,0.08,733.5279,0.58,7.5,C42 H74 O6 N2 P ,kd_pls_3
733.5569,1232867.3,35.21,733.5616,-4.72,2,C40 H80 O8 N P ,kd_pls_3
733.5919,10190,0.29,733.5878,4.14,10.5,C47 H77 O4 N2 ,kd_pls_3
733.6126,23740.7,0.68,733.6132,-0.65,5,C45 H84 O4 N P ,kd_pls_3
734.5375,5380,0.15,734.5357,1.8,7,C42 H75 O6 N2 P ,kd_pls_3
734.5466,2712.2,0.08,734.5483,-1.66,6.5,C43 H77 O6 N P ,kd_pls_3
734.5688,1666334.5,47.6,734.5694,-0.61,1.5,C40 H81 O8 N P ,kd_pls_3
734.6013,6661.7,0.19,734.6058,-4.54,0.5,C41 H85 O7 N P ,kd_pls_3
734.6209,3162.2,0.09,734.6211,-0.12,4.5,C45 H85 O4 N P ,kd_pls_3
735.562,19126.9,0.55,735.5644,-2.34,6,C43 H77 O8 N ,kd_pls_3
735.5725,725065.1,20.71,735.5773,-4.75,1,C40 H82 O8 N P ,kd_pls_3
736.5275,5524.8,0.16,736.5276,-0.08,6.5,C42 H75 O7 N P ,kd_pls_3
736.542,15021.4,0.43,736.5428,-0.87,10.5,C46 H75 O4 N P ,kd_pls_3
736.5756,135641.7,3.87,736.5749,0.76,10,C46 H76 O5 N2 ,kd_pls_3
737.5455,7702.9,0.22,737.5463,-0.82,10.5,C45 H73 O6 N2 ,kd_pls_3
737.5789,17961.8,0.51,737.58,-1.13,5,C43 H79 O8 N ,kd_pls_3
737.6149,3442.9,0.1,737.6164,-1.47,4,C44 H83 O7 N ,kd_pls_3
738.3451,2392.3,0.07,738.3452,-0.15,29,C50 H46 O4 N2 ,kd_pls_3
738.5062,9192.9,0.26,738.5068,-0.61,6.5,C41 H73 O8 N P ,kd_pls_3
738.5216,6769.6,0.19,738.5221,-0.48,10.5,C45 H73 O5 N P ,kd_pls_3
738.5415,29060.1,0.83,738.5432,-1.7,5.5,C42 H77 O7 N P ,kd_pls_3
738.5615,32138.1,0.92,738.5585,2.98,9.5,C46 H77 O4 N P ,kd_pls_3
739.5087,2200.1,0.06,739.5044,4.26,15.5,C47 H67 O5 N2 ,kd_pls_3
739.525,2047.2,0.06,739.5256,-0.61,10.5,C44 H71 O7 N2 ,kd_pls_3
739.5447,11045.4,0.32,739.5408,3.87,14.5,C48 H71 O4 N2 ,kd_pls_3
739.5652,13548.6,0.39,739.5663,-1.12,9,C46 H78 O4 N P ,kd_pls_3
739.8869,3685.5,0.11,,,,,kd_pls_3
740.2215,2795.2,0.08,740.2646,-43.1,26,C44 H41 O7 N2 P ,kd_pls_3
740.5213,42927.2,1.23,740.5225,-1.14,5.5,C41 H75 O8 N P ,kd_pls_3
740.5562,61707.1,1.76,740.5589,-2.64,4.5,C42 H79 O7 N P ,kd_pls_3
740.577,20116.7,0.57,740.5741,2.89,8.5,C46 H79 O4 N P ,kd_pls_3
741.2464,1817.3,0.05,741.2486,-2.21,26,C44 H40 O8 N P ,kd_pls_3
741.2632,4631.1,0.13,741.2639,-0.69,30,C48 H40 O5 N P ,kd_pls_3
741.5243,12610.4,0.36,741.5201,4.16,14.5,C47 H69 O5 N2 ,kd_pls_3
741.5312,18475.9,0.53,741.5303,0.87,5,C41 H76 O8 N P ,kd_pls_3
741.5595,22205.2,0.63,741.5565,2.98,13.5,C48 H73 O4 N2 ,kd_pls_3
741.5804,9003,0.26,741.5819,-1.5,8,C46 H80 O4 N P ,kd_pls_3
742.5352,36825,1.05,742.5381,-2.89,4.5,C41 H77 O8 N P ,kd_pls_3
742.5561,4169.6,0.12,742.5534,2.69,8.5,C45 H77 O5 N P ,kd_pls_3
742.574,47779.2,1.36,742.5745,-0.5,3.5,C42 H81 O7 N P ,kd_pls_3
743.5384,12022,0.34,743.5357,2.68,13.5,C47 H71 O5 N2 ,kd_pls_3
743.5773,19013.6,0.54,743.5823,-5.05,3,C42 H82 O7 N P ,kd_pls_3
744.4935,18902.1,0.54,744.4963,-2.72,9.5,C43 H71 O7 N P ,kd_pls_3
744.5535,78347.8,2.24,744.5538,-0.32,3.5,C41 H79 O8 N P ,kd_pls_3
744.5898,139941.7,4,744.5902,-0.33,2.5,C42 H83 O7 N P ,kd_pls_3
745.497,6498,0.19,745.4939,3.15,18.5,C49 H65 O4 N2 ,kd_pls_3
745.5061,5939.8,0.17,745.5065,-0.39,18,C50 H67 O4 N ,kd_pls_3
745.5565,31682.2,0.9,745.5616,-5.06,3,C41 H80 O8 N P ,kd_pls_3
745.5931,62953.5,1.8,745.598,-4.94,2,C42 H84 O7 N P ,kd_pls_3
745.6212,3513.3,0.1,745.6215,-0.34,6,C46 H83 O6 N ,kd_pls_3
746.5092,77234.9,2.21,746.5119,-2.72,8.5,C43 H73 O7 N P ,kd_pls_3
746.5692,246342.9,7.04,746.5694,-0.24,2.5,C41 H81 O8 N P ,kd_pls_3
746.6055,269387.7,7.69,746.6058,-0.33,1.5,C42 H85 O7 N P ,kd_pls_3
747.5125,31805.4,0.91,747.5095,2.99,17.5,C49 H67 O4 N2 ,kd_pls_3
747.5393,2635.9,0.08,747.5432,-3.93,12,C47 H73 O6 N ,kd_pls_3
747.572,85562.9,2.44,747.567,4.98,11.5,C47 H75 O5 N2 ,kd_pls_3
747.6088,115494.1,3.3,747.6136,-4.87,1,C42 H86 O7 N P ,kd_pls_3
748.527,61556.2,1.76,748.5276,-0.54,7.5,C43 H75 O7 N P ,kd_pls_3
748.5411,1847.2,0.05,748.5428,-1.72,11.5,C47 H75 O4 N P ,kd_pls_3
748.5742,10262.5,0.29,748.5749,-0.67,11,C47 H76 O5 N2 ,kd_pls_3
748.5847,62125.7,1.77,748.5851,-0.37,1.5,C41 H83 O8 N P ,kd_pls_3
748.6122,25096.2,0.72,748.6113,0.94,10,C48 H80 O4 N2 ,kd_pls_3
749.5304,24886.2,0.71,749.5354,-4.98,7,C43 H76 O7 N P ,kd_pls_3
749.5876,19240.8,0.55,749.5827,4.85,10.5,C47 H77 O5 N2 ,kd_pls_3
749.6235,5395.6,0.15,749.6191,4.37,9.5,C48 H81 O4 N2 ,kd_pls_3
750.5039,1983.2,0.06,750.5068,-2.9,7.5,C42 H73 O8 N P ,kd_pls_3
750.5429,253455.8,7.24,750.5432,-0.33,6.5,C43 H77 O7 N P ,kd_pls_3
750.5875,3218.1,0.09,750.5878,-0.33,5.5,C44 H80 O8 N ,kd_pls_3
751.5328,4578.7,0.13,751.5299,2.87,11,C46 H74 O5 N P ,kd_pls_3
751.5462,107774.3,3.08,751.551,-4.83,6,C43 H78 O7 N P ,kd_pls_3
751.5721,16598.9,0.47,751.5745,-2.42,10,C47 H77 O6 N ,kd_pls_3
752.5198,83429.6,2.38,752.5225,-2.69,6.5,C42 H75 O8 N P ,kd_pls_3
752.5365,2802.8,0.08,752.5377,-1.27,10.5,C46 H75 O5 N P ,kd_pls_3
752.5585,216981.3,6.2,752.5589,-0.42,5.5,C43 H79 O7 N P ,kd_pls_3
752.5757,7171.2,0.2,752.5741,1.57,9.5,C47 H79 O4 N P ,kd_pls_3
752.6139,1888.9,0.05,752.6164,-2.49,-0.5,C41 H87 O8 N P ,kd_pls_3
753.4275,5774.5,0.16,753.4262,1.27,22.5,C49 H57 O5 N2 ,kd_pls_3
753.5231,32801.8,0.94,753.5201,2.98,15.5,C48 H69 O5 N2 ,kd_pls_3
753.5618,95333.6,2.72,753.5667,-4.85,5,C43 H80 O7 N P ,kd_pls_3
753.5876,71824,2.05,753.5902,-2.58,9,C47 H79 O6 N ,kd_pls_3
754.5145,1960.3,0.06,754.5127,1.83,11,C44 H70 O8 N2 ,kd_pls_3
754.5174,1997.7,0.06,754.517,0.43,10.5,C45 H73 O6 N P ,kd_pls_3
754.5356,692714,19.79,754.5381,-2.57,5.5,C42 H77 O8 N P ,kd_pls_3
754.5739,70981.6,2.03,754.5745,-0.63,4.5,C43 H81 O7 N P ,kd_pls_3
754.591,30766.1,0.88,754.5898,1.22,8.5,C47 H81 O4 N P ,kd_pls_3
755.5389,274994.1,7.85,755.5357,3.12,14.5,C48 H71 O5 N2 ,kd_pls_3
755.5773,32091.1,0.92,755.5823,-5,4,C43 H82 O7 N P ,kd_pls_3
755.5945,6148.7,0.18,755.5933,1.23,8.5,C46 H79 O6 N2 ,kd_pls_3
756.5306,2820.6,0.08,756.5327,-2.09,9.5,C45 H75 O6 N P ,kd_pls_3
756.5515,560340.4,16.01,756.5538,-2.23,4.5,C42 H79 O8 N P ,kd_pls_3
756.5893,14713.1,0.42,756.5902,-0.87,3.5,C43 H83 O7 N P ,kd_pls_3
757.555,190228.6,5.43,757.5514,3.57,13.5,C48 H73 O5 N2 ,kd_pls_3
757.5925,4677.9,0.13,757.5878,4.72,12.5,C49 H77 O4 N2 ,kd_pls_3
757.6213,30935,0.88,757.6215,-0.21,7,C47 H83 O6 N ,kd_pls_3
758.5086,5175.8,0.15,758.5119,-3.32,9.5,C44 H73 O7 N P ,kd_pls_3
758.5367,4355.6,0.12,758.5357,0.94,9,C44 H75 O6 N2 P ,kd_pls_3
758.5462,2314,0.07,758.5483,-2.07,8.5,C45 H77 O6 N P ,kd_pls_3
758.569,1335812,38.15,758.5694,-0.39,3.5,C42 H81 O8 N P ,kd_pls_3
758.6058,8609.2,0.25,758.6058,-0.03,2.5,C43 H85 O7 N P ,kd_pls_3
758.6249,14569.4,0.42,758.6211,3.78,6.5,C47 H85 O4 N P ,kd_pls_3
759.2338,2336.5,0.07,759.2618,-28,29.5,C47 H40 O6 N2 P ,kd_pls_3
759.5218,4756.3,0.14,759.5221,-0.36,18,C51 H69 O4 N ,kd_pls_3
759.5725,598068.4,17.08,759.5773,-4.74,3,C42 H82 O8 N P ,kd_pls_3
759.6369,87883,2.51,759.6371,-0.23,6,C47 H85 O6 N ,kd_pls_3
759.9031,2348.9,0.07,,,,,kd_pls_3
760.4874,1929.3,0.06,760.4912,-3.82,9.5,C43 H71 O8 N P ,kd_pls_3
760.5236,7132.7,0.2,760.5276,-3.97,8.5,C44 H75 O7 N P ,kd_pls_3
760.5509,11841,0.34,760.5511,-0.15,12.5,C48 H74 O6 N ,kd_pls_3
